Timestamp,Pet ID,Latitude,Longitude,Environmental Temperature (°C),Step Count,Heart Rate (BPM),Body Temperature (°C),Respiratory Rate (breaths/min),Stress Level,,,
03-11-2024 06:10,DOG006,28.6135,77.2114,22.96028247,0,77,38.68798026,30,2,,,
03-11-2024 06:11,DOG006,28.58906099,77.1833025,33.75720934,7,109,39.02136303,26,3,,,
03-11-2024 06:12,DOG006,28.63933775,77.19037317,26.87369316,14,94,37.90626744,27,1,,,
03-11-2024 06:13,DOG006,28.6135,77.2114,20.67052484,0,90,39.49576726,30,4,,,
03-11-2024 06:14,DOG006,28.6135,77.2114,32.24972487,0,69,39.34033901,27,1,,,
03-11-2024 06:15,DOG006,28.6135,77.2114,21.40464026,0,78,39.38713952,22,1,,,
03-11-2024 06:16,DOG006,28.62134881,77.23346923,32.4692085,1,102,38.24157087,27,5,,,
03-11-2024 06:17,DOG006,28.60823309,77.18787907,25.76408304,3,119,39.48044642,25,2,,,
03-11-2024 06:18,DOG006,28.61031996,77.18667725,32.63479848,15,66,38.80486143,23,1,,,
03-11-2024 06:19,DOG006,28.6135,77.2114,30.1014858,0,114,39.43119781,24,5,,,
03-11-2024 06:20,DOG006,28.6135,77.2114,31.37180678,0,77,38.65867593,28,3,,,
03-11-2024 06:21,DOG006,28.6135,77.2114,23.62318797,0,79,37.59929728,20,5,,,
03-11-2024 06:22,DOG006,28.61535507,77.22790663,29.31867972,5,67,37.50274728,29,3,,,
03-11-2024 06:23,DOG006,28.6135,77.2114,32.66650754,0,105,39.19647764,23,4,,,
03-11-2024 06:24,DOG006,28.6135,77.2114,21.02495889,0,116,38.12983076,25,2,,,
03-11-2024 06:25,DOG006,28.6135,77.2114,30.19863504,0,75,37.61455378,23,5,,,
03-11-2024 06:26,DOG006,28.60073361,77.22640004,22.45793212,6,60,37.82142562,28,5,,,
03-11-2024 06:27,DOG006,28.6135,77.2114,27.98633499,0,88,37.79870248,28,2,,,
03-11-2024 06:28,DOG006,28.59736956,77.1926822,31.2131609,14,114,38.39710999,27,3,,,
03-11-2024 06:29,DOG006,28.61432398,77.21772589,25.63142001,13,95,38.96083144,20,2,,,
03-11-2024 06:30,DOG006,28.58730112,77.21808288,29.01558748,7,67,38.18141232,26,1,,,
03-11-2024 06:31,DOG006,28.60472034,77.24105516,22.59816854,10,76,38.40036446,19,2,,,
03-11-2024 06:32,DOG006,28.6341635,77.1961558,31.24122611,14,115,38.01082737,18,4,,,
03-11-2024 06:33,DOG006,28.6135,77.2114,33.00876612,0,120,38.42790597,30,2,,,
03-11-2024 06:34,DOG006,28.60481273,77.24167302,20.63517171,19,85,38.72981926,20,3,,,
03-11-2024 06:35,DOG006,28.6135,77.2114,32.08000892,0,105,38.84211285,30,4,,,
03-11-2024 06:36,DOG006,28.6135,77.2114,29.59844268,0,109,37.98988787,21,2,,,
03-11-2024 06:37,DOG006,28.6135,77.2114,24.90114975,0,84,39.2752587,20,1,,,
03-11-2024 06:38,DOG006,28.62024524,77.20500201,21.85217768,11,82,39.10770951,23,4,,,
03-11-2024 06:39,DOG006,28.63764438,77.2289471,25.68643137,9,105,37.53316699,26,1,,,
03-11-2024 06:40,DOG006,28.6135,77.2114,28.7184897,0,93,39.05367188,24,4,,,
03-11-2024 06:41,DOG006,28.6377134,77.20258434,25.97227972,10,106,37.92759158,21,1,,,
03-11-2024 06:42,DOG006,28.597447,77.22350747,24.3978594,12,72,37.62480821,26,2,,,
03-11-2024 06:43,DOG006,28.6135,77.2114,32.17552353,0,90,39.37112667,21,2,,,
03-11-2024 06:44,DOG006,28.63521275,77.21026973,33.10036851,4,101,39.42724376,29,2,,,
03-11-2024 06:45,DOG006,28.6135,77.2114,21.32961634,0,104,39.05953615,21,3,,,
03-11-2024 06:46,DOG006,28.6135,77.2114,32.99534978,0,64,38.82152719,24,1,,,
03-11-2024 06:47,DOG006,28.5938804,77.21222186,24.56705958,6,60,39.32821425,19,1,,,
03-11-2024 06:48,DOG006,28.6098389,77.22051479,20.28349541,14,69,38.31801894,25,5,,,
03-11-2024 06:49,DOG006,28.63139236,77.22049995,23.94822133,18,63,38.49918536,24,5,,,
03-11-2024 06:50,DOG006,28.59356882,77.21604974,31.11406818,7,70,38.59791827,22,1,,,
03-11-2024 06:51,DOG006,28.6135,77.2114,21.00394676,0,118,38.87554625,26,2,,,
03-11-2024 06:52,DOG006,28.63762062,77.22801135,29.51854988,10,66,38.43637571,19,5,,,
03-11-2024 06:53,DOG006,28.6135,77.2114,20.85646373,0,97,38.79072811,28,4,,,
03-11-2024 06:54,DOG006,28.59679299,77.21053914,34.62642748,15,108,38.37721421,26,2,,,
03-11-2024 06:55,DOG006,28.59517211,77.23490514,33.32782303,18,80,38.61164218,22,4,,,
03-11-2024 06:56,DOG006,28.63474087,77.22377864,23.80260745,16,97,37.58237605,19,5,,,
03-11-2024 06:57,DOG006,28.60059884,77.18816367,33.20490688,6,111,37.85918715,21,5,,,
03-11-2024 06:58,DOG006,28.62818993,77.19323326,23.67290782,20,83,39.36536722,30,2,,,
03-11-2024 06:59,DOG006,28.61672503,77.20863941,21.69314957,2,68,38.8924793,20,5,,,
03-11-2024 07:00,DOG006,28.6135,77.2114,30.44463226,0,73,38.23916667,20,1,,,
03-11-2024 07:01,DOG006,28.61391529,77.23630235,23.45897503,17,80,38.92614904,21,2,,,
03-11-2024 07:02,DOG006,28.62037425,77.22748772,26.36453295,9,72,37.5147305,28,4,,,
03-11-2024 07:03,DOG006,28.6135,77.2114,33.10242689,0,70,39.23038533,30,4,,,
03-11-2024 07:04,DOG006,28.62172174,77.18479081,20.56568126,17,91,39.19500465,21,2,,,
03-11-2024 07:05,DOG006,28.58709586,77.18997774,25.55112642,17,96,39.0629468,23,5,,,
03-11-2024 07:06,DOG006,28.6135,77.2114,21.82124343,0,65,38.66702256,28,4,,,
03-11-2024 07:07,DOG006,28.59578685,77.20842385,24.09165618,7,85,38.54654376,25,3,,,
03-11-2024 07:08,DOG006,28.59551044,77.22376317,22.42961615,18,81,37.95595868,19,4,,,
03-11-2024 07:09,DOG006,28.6135,77.2114,29.79210298,0,119,38.23057076,18,4,,,
03-11-2024 07:10,DOG006,28.6135,77.2114,28.95134865,0,102,37.79638326,25,4,,,
03-11-2024 07:11,DOG006,28.6135,77.2114,22.58110525,0,65,38.8566095,28,3,,,
03-11-2024 07:12,DOG006,28.60934131,77.23733502,31.44425876,17,105,38.44256222,23,4,,,
03-11-2024 07:13,DOG006,28.62323316,77.1872398,27.45050256,1,99,37.98494306,24,5,,,
03-11-2024 07:14,DOG006,28.63895084,77.19172132,22.23577998,20,61,39.45240554,24,2,,,
03-11-2024 07:15,DOG006,28.6135,77.2114,28.01123205,0,73,38.64565139,25,3,,,
03-11-2024 07:16,DOG006,28.63123103,77.23686374,22.46099553,3,88,39.26638353,29,3,,,
03-11-2024 07:17,DOG006,28.6135,77.2114,20.13705118,0,102,38.03043758,23,5,,,
03-11-2024 07:18,DOG006,28.6135,77.2114,26.54884849,0,105,37.90764834,30,5,,,
03-11-2024 07:19,DOG006,28.6135,77.2114,25.30316495,0,85,38.77225779,20,3,,,
03-11-2024 07:20,DOG006,28.58816632,77.22744209,20.89542751,5,104,37.75133635,21,3,,,
03-11-2024 07:21,DOG006,28.62908345,77.1806959,32.43687167,17,66,38.88426015,19,3,,,
03-11-2024 07:22,DOG006,28.59053799,77.21604393,22.7024996,10,96,39.23112907,23,2,,,
03-11-2024 07:23,DOG006,28.63083686,77.22454336,28.57320922,1,74,38.95987011,30,1,,,
03-11-2024 07:24,DOG006,28.62297164,77.21912994,22.94373368,13,105,38.82356217,21,1,,,
03-11-2024 07:25,DOG006,28.6135,77.2114,20.11759235,0,101,38.87843454,20,1,,,
03-11-2024 07:26,DOG006,28.63472457,77.23837772,32.54653211,18,86,38.87506807,24,2,,,
03-11-2024 07:27,DOG006,28.6135,77.2114,21.78624273,0,108,38.54530759,19,3,,,
03-11-2024 07:28,DOG006,28.6135,77.2114,30.22742211,0,107,37.80651767,22,3,,,
03-11-2024 07:29,DOG006,28.6135,77.2114,30.07632744,0,97,38.74158964,22,4,,,
03-11-2024 07:30,DOG006,28.6135,77.2114,24.54079833,0,82,38.23094367,18,3,,,
03-11-2024 07:31,DOG006,28.60771602,77.23032234,24.26105026,11,112,38.788105,18,1,,,
03-11-2024 07:32,DOG006,28.5957371,77.19075629,29.91873244,15,108,38.77150816,18,2,,,
03-11-2024 07:33,DOG006,28.61009637,77.20013408,34.64191505,11,114,37.61342351,29,2,,,
03-11-2024 07:34,DOG006,28.6135,77.2114,31.2003697,0,85,38.39626211,23,1,,,
03-11-2024 07:35,DOG006,28.61507693,77.19663129,24.18496105,3,73,38.98236502,30,3,,,
03-11-2024 07:36,DOG006,28.58743614,77.23903432,20.49821115,15,105,37.68229692,22,2,,,
03-11-2024 07:37,DOG006,28.58779871,77.20130348,23.840505,16,120,37.68008822,23,2,,,
03-11-2024 07:38,DOG006,28.60895109,77.19769709,20.035279,6,115,37.6181328,19,1,,,
03-11-2024 07:39,DOG006,28.63153472,77.2041877,24.30026996,12,103,39.11482978,25,4,,,
03-11-2024 07:40,DOG006,28.6135,77.2114,31.6759147,0,92,37.98319168,30,1,,,
03-11-2024 07:41,DOG006,28.61626553,77.20749942,33.61390058,16,113,38.38997561,23,1,,,
03-11-2024 07:42,DOG006,28.6135,77.2114,22.3778949,0,97,39.15447095,21,5,,,
03-11-2024 07:43,DOG006,28.62984818,77.21292751,24.64013105,12,90,38.20379079,27,2,,,
03-11-2024 07:44,DOG006,28.6135,77.2114,30.14277146,0,85,39.05869369,23,1,,,
03-11-2024 07:45,DOG006,28.6135,77.2114,29.29787898,0,106,37.9697987,19,4,,,
03-11-2024 07:46,DOG006,28.6170102,77.22291106,28.86066216,2,105,38.78607024,21,5,,,
03-11-2024 07:47,DOG006,28.6360866,77.21535823,24.3233314,14,101,37.81666462,20,5,,,
03-11-2024 07:48,DOG006,28.6135,77.2114,32.74773517,0,105,38.17910985,26,1,,,
03-11-2024 07:49,DOG006,28.63033156,77.20800507,26.36914141,6,98,38.22337163,24,4,,,
03-11-2024 07:50,DOG006,28.62451041,77.23956221,31.38775708,4,91,38.61229712,30,2,,,
03-11-2024 07:51,DOG006,28.60505009,77.21171246,31.22136086,8,107,37.60486809,23,4,,,
03-11-2024 07:52,DOG006,28.6135,77.2114,22.82326883,0,91,37.7957599,23,5,,,
03-11-2024 07:53,DOG006,28.60940029,77.19975199,22.38839698,16,74,39.07384011,24,5,,,
03-11-2024 07:54,DOG006,28.6135,77.2114,27.980399,0,101,37.93190604,23,2,,,
03-11-2024 07:55,DOG006,28.62583861,77.21989499,33.19965649,10,84,38.4538869,22,2,,,
03-11-2024 07:56,DOG006,28.60237958,77.23071913,31.85027606,19,97,37.89814203,19,2,,,
03-11-2024 07:57,DOG006,28.6135,77.2114,21.25235117,0,68,39.08152582,19,4,,,
03-11-2024 07:58,DOG006,28.60084075,77.23992941,30.48357493,5,73,39.37015969,24,4,,,
03-11-2024 07:59,DOG006,28.6135,77.2114,34.01217012,0,64,37.93835256,21,1,,,
03-11-2024 08:00,DOG006,28.60106706,77.21615403,32.09683945,11,102,39.29664945,22,4,,,
03-11-2024 08:01,DOG006,28.6135,77.2114,32.32819372,0,105,39.49849075,27,4,,,
03-11-2024 08:02,DOG006,28.6135,77.2114,31.37915284,0,103,37.62197494,20,5,,,
03-11-2024 08:03,DOG006,28.6135,77.2114,27.35619076,0,84,38.76740289,19,3,,,
03-11-2024 08:04,DOG006,28.60052913,77.19690967,24.55525284,18,98,38.83888589,27,3,,,
03-11-2024 08:05,DOG006,28.58891563,77.1894539,28.92082055,1,89,38.67635593,30,2,,,
03-11-2024 08:06,DOG006,28.6135,77.2114,26.37687179,0,89,38.81396882,30,2,,,
03-11-2024 08:07,DOG006,28.6135,77.2114,28.68213695,0,75,38.5067095,23,1,,,
03-11-2024 08:08,DOG006,28.6135,77.2114,31.02088741,0,69,39.1591427,18,2,,,
03-11-2024 08:09,DOG006,28.6135,77.2114,22.40469221,0,82,38.09024868,23,4,,,
03-11-2024 08:10,DOG006,28.6179156,77.23637834,29.87419023,9,92,38.89226145,19,5,,,
03-11-2024 08:11,DOG006,28.6135,77.2114,20.76307004,0,99,38.213532,19,1,,,
03-11-2024 08:12,DOG006,28.6135,77.2114,30.14779895,0,84,39.23401705,21,5,,,
03-11-2024 08:13,DOG006,28.6135,77.2114,23.80991099,0,71,37.85286243,23,4,,,
03-11-2024 08:14,DOG006,28.60153934,77.19311319,28.56186224,19,72,38.3625139,29,5,,,
03-11-2024 08:15,DOG006,28.63825704,77.1921571,31.61248781,2,63,38.69055904,20,2,,,
03-11-2024 08:16,DOG006,28.63962237,77.199964,27.44171822,3,101,39.29998444,18,3,,,
03-11-2024 08:17,DOG006,28.60981186,77.2000925,34.54302268,19,91,38.57053644,22,2,,,
03-11-2024 08:18,DOG006,28.6135,77.2114,31.40895815,0,117,38.01464288,29,5,,,
03-11-2024 08:19,DOG006,28.60013346,77.19696816,28.74307031,2,73,38.59040965,23,3,,,
03-11-2024 00:00,DOG007,28.55697282,77.1907989,21.14832331,12,67,39.17831059,29,2,,,
03-11-2024 00:01,DOG007,28.55327504,77.22203249,21.14139809,20,89,39.26300707,20,4,,,
03-11-2024 00:02,DOG007,28.5672,77.21,24.38302619,0,95,38.32266417,20,5,,,
03-11-2024 00:03,DOG007,28.56601464,77.18607036,28.72221106,4,67,38.23547093,25,1,,,
03-11-2024 00:04,DOG007,28.5672,77.21,27.87301801,0,75,39.10864473,21,3,,,
03-11-2024 00:05,DOG007,28.5672,77.21,25.63604911,0,78,37.7707229,29,5,,,
03-11-2024 00:06,DOG007,28.570328,77.21220502,21.55166406,0,85,38.09403782,21,4,,,
03-11-2024 00:07,DOG007,28.5672,77.21,27.13155393,0,93,39.03006713,21,4,,,
03-11-2024 00:08,DOG007,28.5672,77.21,22.00857604,0,81,39.26559474,18,2,,,
03-11-2024 00:09,DOG007,28.5672,77.21,23.00129491,0,114,37.68237423,20,1,,,
03-11-2024 00:10,DOG007,28.5672,77.21,25.69205201,0,84,38.22263351,27,4,,,
03-11-2024 00:11,DOG007,28.5672,77.21,20.81289936,0,80,39.36046026,24,3,,,
03-11-2024 00:12,DOG007,28.57296063,77.22523073,33.98237689,0,114,37.9839551,26,3,,,
03-11-2024 00:13,DOG007,28.56148659,77.2074834,25.65006181,7,63,38.24494076,30,5,,,
03-11-2024 00:14,DOG007,28.5672,77.21,21.77176361,0,93,38.08462876,22,1,,,
03-11-2024 00:15,DOG007,28.5672,77.21,28.63728417,0,114,39.40574576,21,1,,,
03-11-2024 00:16,DOG007,28.56289694,77.18695367,22.08565792,14,106,38.48968218,21,5,,,
03-11-2024 00:17,DOG007,28.54532901,77.23034643,34.24666577,9,92,38.11612335,30,2,,,
03-11-2024 00:18,DOG007,28.5672,77.21,33.45600033,0,96,38.20598907,19,2,,,
03-11-2024 00:19,DOG007,28.5672,77.21,25.16585497,0,116,37.5247928,27,3,,,
03-11-2024 00:20,DOG007,28.54566605,77.2301078,29.18201549,7,82,38.91381574,28,1,,,
03-11-2024 00:21,DOG007,28.5672,77.21,24.85342245,0,113,39.14323689,20,2,,,
03-11-2024 00:22,DOG007,28.5672,77.21,26.79394615,0,82,38.99360623,30,5,,,
03-11-2024 00:23,DOG007,28.54988481,77.19952148,30.12303555,4,113,38.8337426,18,5,,,
03-11-2024 00:24,DOG007,28.56195702,77.21456476,32.62563258,2,100,37.97195573,27,4,,,
03-11-2024 00:25,DOG007,28.58714472,77.19081954,32.15903628,2,87,38.39267492,27,1,,,
03-11-2024 00:26,DOG007,28.55856017,77.23664667,31.96710522,15,80,38.96704026,26,3,,,
03-11-2024 00:27,DOG007,28.5672,77.21,29.92438191,0,71,38.9294841,28,1,,,
03-11-2024 00:28,DOG007,28.55421118,77.18625308,21.85328123,6,104,39.20984519,26,3,,,
03-11-2024 00:29,DOG007,28.5672,77.21,26.7803837,0,91,38.53447145,20,2,,,
03-11-2024 00:30,DOG007,28.55394845,77.17975113,27.44748563,18,78,39.19292927,18,1,,,
03-11-2024 00:31,DOG007,28.5672,77.21,26.43043256,0,89,39.38106641,27,4,,,
03-11-2024 00:32,DOG007,28.5672,77.21,28.87496661,0,86,37.66369991,18,3,,,
03-11-2024 00:33,DOG007,28.5672,77.21,29.99768137,0,110,38.84053211,21,1,,,
03-11-2024 00:34,DOG007,28.5851542,77.22911225,24.01032528,4,76,37.83076198,19,3,,,
03-11-2024 00:35,DOG007,28.5672,77.21,31.54797065,0,60,38.2970839,23,4,,,
03-11-2024 00:36,DOG007,28.57011107,77.18140632,23.43242437,16,94,39.01456318,25,1,,,
03-11-2024 00:37,DOG007,28.5672,77.21,32.69575372,0,115,38.31804922,30,4,,,
03-11-2024 00:38,DOG007,28.58762498,77.20966483,32.44554013,14,66,38.59163785,20,5,,,
03-11-2024 00:39,DOG007,28.54507432,77.22967204,28.1772901,9,65,38.47392925,26,4,,,
03-11-2024 00:40,DOG007,28.57681134,77.20010736,30.53451835,1,69,37.96876053,23,2,,,
03-11-2024 00:41,DOG007,28.5672,77.21,28.21262162,0,92,37.54532385,21,4,,,
03-11-2024 00:42,DOG007,28.58730094,77.20980989,28.31073867,0,108,38.54019402,26,2,,,
03-11-2024 00:43,DOG007,28.5672,77.21,34.12360024,0,100,39.28030801,20,1,,,
03-11-2024 00:44,DOG007,28.55617672,77.23105421,21.92042494,2,117,38.55402292,20,3,,,
03-11-2024 00:45,DOG007,28.5545232,77.1854763,31.04019785,14,77,38.52310276,27,2,,,
03-11-2024 00:46,DOG007,28.5672,77.21,27.52329055,0,67,37.83692236,20,4,,,
03-11-2024 00:47,DOG007,28.59389174,77.18568665,28.18895982,8,73,37.99060291,24,5,,,
03-11-2024 00:48,DOG007,28.5672,77.21,25.25215139,0,73,37.50936968,24,3,,,
03-11-2024 00:49,DOG007,28.5672,77.21,27.93395894,0,61,38.67293806,24,2,,,
03-11-2024 00:50,DOG007,28.5672,77.21,24.45104113,0,75,39.15204496,29,5,,,
03-11-2024 00:51,DOG007,28.56889137,77.1964408,24.60426261,1,60,38.1682504,28,3,,,
03-11-2024 00:52,DOG007,28.56208706,77.21351098,32.02587567,17,69,39.13060298,22,4,,,
03-11-2024 00:53,DOG007,28.5672,77.21,25.99019495,0,109,37.98533998,18,5,,,
03-11-2024 00:54,DOG007,28.5672,77.21,32.46487557,0,93,38.10544173,28,2,,,
03-11-2024 00:55,DOG007,28.54447117,77.2371357,27.88041897,13,96,37.86169504,28,5,,,
03-11-2024 00:56,DOG007,28.57568065,77.22371544,25.13111179,18,86,38.34891079,28,5,,,
03-11-2024 00:57,DOG007,28.5672,77.21,24.36155237,0,76,39.32199526,21,3,,,
03-11-2024 00:58,DOG007,28.56656704,77.20415291,26.04772128,2,64,39.03665318,29,5,,,
03-11-2024 00:59,DOG007,28.57474828,77.19498982,25.53292287,16,118,37.63115956,28,3,,,
03-11-2024 01:00,DOG007,28.5672,77.21,31.48013205,0,86,38.83437757,20,3,,,
03-11-2024 01:01,DOG007,28.59054706,77.23748629,25.85318927,4,101,39.26176402,29,2,,,
03-11-2024 01:02,DOG007,28.58213908,77.19585035,32.17592264,19,104,38.28052496,26,4,,,
03-11-2024 01:03,DOG007,28.5672,77.21,30.42971305,0,75,39.10520278,28,2,,,
03-11-2024 01:04,DOG007,28.55304088,77.18561763,31.91266771,10,75,39.34439482,21,4,,,
03-11-2024 01:05,DOG007,28.5672,77.21,27.11705613,0,67,37.56065114,29,4,,,
03-11-2024 01:06,DOG007,28.5672,77.21,34.74929722,0,101,37.7156666,24,1,,,
03-11-2024 01:07,DOG007,28.5672,77.21,21.42545733,0,110,38.15735697,27,1,,,
03-11-2024 01:08,DOG007,28.5672,77.21,30.33744754,0,119,38.06908279,25,3,,,
03-11-2024 01:09,DOG007,28.5672,77.21,27.97155504,0,92,37.5719561,23,4,,,
03-11-2024 01:10,DOG007,28.5672,77.21,21.30559669,0,104,39.40039079,21,2,,,
03-11-2024 01:11,DOG007,28.5672,77.21,29.62918203,0,102,38.21397322,18,4,,,
03-11-2024 01:12,DOG007,28.5672,77.21,31.51901041,0,76,38.1860813,30,4,,,
03-11-2024 01:13,DOG007,28.5672,77.21,20.26385482,0,71,38.23489726,20,5,,,
03-11-2024 01:14,DOG007,28.5530322,77.18393331,34.35419675,19,83,38.37983286,29,2,,,
03-11-2024 01:15,DOG007,28.59088888,77.21060505,22.87433232,6,96,37.88925972,20,3,,,
03-11-2024 01:16,DOG007,28.5672,77.21,31.26702278,0,108,39.17012551,22,4,,,
03-11-2024 01:17,DOG007,28.5672,77.21,20.09121092,0,74,38.1064536,22,1,,,
03-11-2024 01:18,DOG007,28.54375913,77.18376781,27.09571053,4,116,38.88357076,28,2,,,
03-11-2024 01:19,DOG007,28.59116371,77.18783882,28.4322592,8,79,38.2437533,30,3,,,
03-11-2024 01:20,DOG007,28.5672,77.21,26.88212274,0,88,38.90211997,26,5,,,
03-11-2024 01:21,DOG007,28.5672,77.21,20.88361749,0,64,38.63601386,21,4,,,
03-11-2024 01:22,DOG007,28.55689942,77.19592935,29.65256219,20,89,37.59651152,19,1,,,
03-11-2024 01:23,DOG007,28.59033183,77.23483824,29.83385603,20,109,38.46746814,24,1,,,
03-11-2024 01:24,DOG007,28.5672,77.21,32.94512286,0,98,39.45300229,28,3,,,
03-11-2024 01:25,DOG007,28.5672,77.21,34.44500165,0,119,39.16367504,18,5,,,
03-11-2024 01:26,DOG007,28.5672,77.21,21.39661505,0,109,38.7470392,21,5,,,
03-11-2024 01:27,DOG007,28.59216059,77.18870276,21.05660465,9,81,39.4793998,29,5,,,
03-11-2024 01:28,DOG007,28.5672,77.21,34.74333083,0,116,38.6647713,28,5,,,
03-11-2024 01:29,DOG007,28.57756173,77.21226,25.76926851,20,83,37.64516383,25,3,,,
03-11-2024 01:30,DOG007,28.5672,77.21,20.03154067,0,87,38.54814024,19,2,,,
03-11-2024 01:31,DOG007,28.5708495,77.18287116,26.245347,3,99,38.47266425,26,3,,,
03-11-2024 01:32,DOG007,28.5672,77.21,22.50178693,0,81,38.67214764,23,4,,,
03-11-2024 01:33,DOG007,28.5672,77.21,34.49506104,0,76,37.6765419,28,3,,,
03-11-2024 01:34,DOG007,28.59163737,77.19130533,21.05793714,1,90,37.71500129,19,4,,,
03-11-2024 01:35,DOG007,28.5672,77.21,22.75797045,0,104,38.90754096,23,5,,,
03-11-2024 01:36,DOG007,28.5672,77.21,30.17138677,0,75,38.99876297,18,2,,,
03-11-2024 01:37,DOG007,28.5672,77.21,34.48660862,0,115,37.57531185,19,3,,,
03-11-2024 01:38,DOG007,28.56107085,77.20731757,31.10499333,6,96,38.89409667,18,4,,,
03-11-2024 01:39,DOG007,28.5672,77.21,27.93771324,0,120,38.18934348,19,5,,,
03-11-2024 01:40,DOG007,28.5672,77.21,22.12669261,0,95,38.02018746,19,1,,,
03-11-2024 01:41,DOG007,28.57973112,77.22386167,34.12096472,10,79,38.28549754,24,1,,,
03-11-2024 01:42,DOG007,28.5672,77.21,32.63914577,0,107,37.86474708,28,3,,,
03-11-2024 01:43,DOG007,28.55496295,77.23307793,21.487297,19,80,39.16155811,25,5,,,
03-11-2024 01:44,DOG007,28.5672,77.21,22.34550159,0,75,37.60712504,25,4,,,
03-11-2024 01:45,DOG007,28.58781953,77.1986793,28.29691048,14,74,37.94437903,19,4,,,
03-11-2024 01:46,DOG007,28.54596974,77.21186027,34.07085387,5,117,39.26903586,21,2,,,
03-11-2024 01:47,DOG007,28.5672,77.21,23.70831019,0,71,38.25135204,28,2,,,
03-11-2024 01:48,DOG007,28.58323971,77.20540462,22.90113789,10,67,38.11508305,25,2,,,
03-11-2024 01:49,DOG007,28.5672,77.21,23.72948186,0,104,38.33494567,26,5,,,
03-11-2024 01:50,DOG007,28.56009803,77.20433737,25.83225553,17,77,38.96262833,25,2,,,
03-11-2024 01:51,DOG007,28.56244381,77.23213537,26.72886521,9,89,39.04440555,28,3,,,
03-11-2024 01:52,DOG007,28.56196854,77.23241968,23.24859108,9,73,38.63860922,28,2,,,
03-11-2024 01:53,DOG007,28.56638833,77.19411427,30.97100234,16,69,38.54542572,27,3,,,
03-11-2024 01:54,DOG007,28.57508663,77.18052385,27.36508852,15,109,39.0390344,25,3,,,
03-11-2024 01:55,DOG007,28.5672,77.21,32.34064378,0,108,37.65269461,22,4,,,
03-11-2024 01:56,DOG007,28.57872513,77.18901809,23.67212569,2,120,37.5244197,18,4,,,
03-11-2024 01:57,DOG007,28.5672,77.21,30.05039701,0,114,37.50113965,19,5,,,
03-11-2024 01:58,DOG007,28.57256733,77.23759959,24.48978677,16,106,38.79470311,24,5,,,
03-11-2024 01:59,DOG007,28.54889625,77.22550233,25.29772883,14,92,37.95495913,19,5,,,
03-11-2024 02:00,DOG007,28.5672,77.21,30.5850592,0,67,39.26588251,18,5,,,
03-11-2024 02:01,DOG007,28.5672,77.21,26.05967555,0,118,38.91184182,20,5,,,
03-11-2024 02:02,DOG007,28.5546738,77.20257298,32.15688884,13,88,39.33690124,23,1,,,
03-11-2024 02:03,DOG007,28.54899541,77.19904591,33.90607661,6,115,38.39216767,19,3,,,
03-11-2024 02:04,DOG007,28.56026396,77.20927847,24.68557968,8,92,38.46423458,27,4,,,
03-11-2024 02:05,DOG007,28.56694871,77.22824602,30.24521231,5,78,38.71298004,24,2,,,
03-11-2024 02:06,DOG007,28.54137271,77.19295997,26.5692062,11,93,38.59183463,29,2,,,
03-11-2024 02:07,DOG007,28.55730498,77.20630021,28.88598401,9,61,39.04073386,20,2,,,
03-11-2024 02:08,DOG007,28.5672,77.21,29.81500143,0,114,39.3524871,20,1,,,
03-11-2024 02:09,DOG007,28.57128662,77.22499613,32.36182384,4,74,37.71111356,26,4,,,
03-11-2024 02:10,DOG007,28.59267747,77.18137008,33.05759208,9,71,38.70212763,27,2,,,
03-11-2024 02:11,DOG007,28.5672,77.21,27.77531849,0,65,37.71806771,19,5,,,
03-11-2024 02:12,DOG007,28.5672,77.21,34.36006505,0,75,38.74579933,30,4,,,
03-11-2024 02:13,DOG007,28.58390453,77.21285813,32.01609066,10,87,37.59442047,26,4,,,
03-11-2024 02:14,DOG007,28.5672,77.21,33.43649279,0,79,37.50873373,21,1,,,
03-11-2024 02:15,DOG007,28.5672,77.21,33.76427703,0,100,37.95456859,27,3,,,
03-11-2024 02:16,DOG007,28.5672,77.21,25.90127395,0,77,37.82147198,22,1,,,
03-11-2024 02:17,DOG007,28.5672,77.21,32.02050833,0,107,39.08837416,24,4,,,
03-11-2024 02:18,DOG007,28.5672,77.21,26.13608169,0,105,39.04096733,21,1,,,
03-11-2024 02:19,DOG007,28.5672,77.21,21.51286982,0,92,37.94747125,22,1,,,
03-11-2024 02:20,DOG007,28.54593886,77.2107234,21.30772714,9,119,38.35614548,27,1,,,
03-11-2024 02:21,DOG007,28.54117443,77.21711745,33.08256377,4,120,38.58742663,27,3,,,
03-11-2024 02:22,DOG007,28.59234066,77.23624603,21.38258294,2,76,37.90674996,23,2,,,
03-11-2024 02:23,DOG007,28.5672,77.21,32.54687485,0,119,37.64309809,22,3,,,
03-11-2024 02:24,DOG007,28.57848495,77.19203771,24.90590026,9,107,37.99366359,25,5,,,
03-11-2024 02:25,DOG007,28.5672,77.21,29.28676477,0,62,38.52726071,30,2,,,
03-11-2024 02:26,DOG007,28.55411545,77.19401247,23.00149301,11,109,38.20000439,25,1,,,
03-11-2024 02:27,DOG007,28.56288444,77.20924284,34.73275191,11,62,38.09734671,27,5,,,
03-11-2024 02:28,DOG007,28.5672,77.21,34.82230206,0,96,38.71634982,29,2,,,
